Date,Open,High,Low,Close,Adj Close,Volume
2020-04-15,51.097401,51.428570,49.564934,50.064934,48.631519,14486602
2020-04-16,49.532467,50.779221,49.376621,50.363636,48.921673,13963883
2020-04-17,50.259739,51.032467,49.253246,50.331169,48.890137,14342406
2020-04-20,50.409088,51.012985,49.805195,50.532467,49.085667,9572322
2020-04-21,51.019482,51.805195,49.837662,50.590908,49.142437,11347984
2020-04-22,50.136364,51.766232,49.525974,51.577923,50.101192,15796355
2020-04-23,51.811687,54.012985,51.616882,52.077923,50.586872,22011190
2020-04-24,52.525974,52.525974,50.000000,50.246754,48.808136,14782073
2020-04-27,51.435062,55.045452,51.428570,53.655846,52.119625,26852427
2020-04-28,54.227272,55.253246,52.597401,54.623375,53.059448,20774016
2020-04-29,54.727272,54.987011,53.149349,53.246754,51.722237,13228312
2020-04-30,53.506493,53.831169,50.162338,51.402596,49.930885,25432890
2020-05-06,50.909088,52.467533,50.344154,52.207790,50.713024,14213719
2020-05-07,52.272728,52.396103,51.597401,51.948051,50.460724,7755500
2020-05-08,52.077923,53.636364,51.629871,52.844154,51.331169,12857857
2020-05-11,54.480518,54.480518,51.675323,51.948051,50.460724,14297942
2020-05-12,51.948051,53.207790,51.577923,53.032467,51.514091,13037422
2020-05-13,52.928570,54.051949,52.337662,53.545452,52.012386,12913519
2020-05-14,53.311687,53.961037,52.681816,53.181816,51.659164,8038609
2020-05-15,53.214287,53.889610,52.500000,52.948051,51.432091,9479927
2020-05-18,52.435062,55.324677,51.863636,54.155846,52.605305,16754839
2020-05-19,55.519482,56.285713,54.337662,55.162338,53.582981,15719671
2020-05-20,55.194805,55.201298,52.616882,52.935062,51.419472,21253789
2020-05-21,52.928570,54.415585,52.383118,53.110390,51.589783,14800590
2020-05-22,52.863636,53.577923,51.168831,51.311687,49.842575,13450935
2020-05-25,51.935062,53.305195,51.389610,52.935062,51.419472,12568063
2020-05-26,53.389610,55.227272,53.000000,55.045452,53.469440,16653649
2020-05-27,54.876621,55.045452,53.038960,53.103897,51.583473,13806959
2020-05-28,53.448051,53.571426,51.629871,52.577923,51.072559,8963206
2020-05-29,52.337662,54.285713,51.948051,54.123375,52.573765,10380166
2020-06-01,53.896103,55.162338,52.922077,54.785713,53.217140,16228248
2020-06-02,54.694805,54.694805,53.097401,53.714287,52.176388,11196058
2020-06-03,53.883118,54.740257,53.181816,53.441559,51.911469,12325742
2020-06-04,53.441559,54.220779,52.837662,53.915585,52.371929,9918938
2020-06-05,54.331169,56.681816,53.961037,56.454544,54.838192,23768701
2020-06-08,57.142857,57.519482,54.870129,55.305195,53.721748,15703065
2020-06-09,55.519482,58.201298,54.681816,57.876621,56.219551,18078782
2020-06-10,58.441559,59.655846,58.188313,58.441559,56.768314,16978031
2020-06-11,58.428570,58.818180,56.909088,57.402596,55.759098,17346784
2020-06-12,56.623375,58.571426,56.474026,58.214287,56.547554,15682964
2020-06-15,58.798702,60.259739,58.500000,58.759739,57.077385,16798792
2020-06-16,59.090908,60.090908,58.577923,59.649349,57.941525,11123600
2020-06-17,60.071426,62.142857,59.610390,61.811687,60.041954,20703456
2020-06-18,61.811687,61.811687,59.175323,60.272728,58.547054,14797402
2020-06-19,60.668831,62.844154,59.980518,62.597401,60.805172,19172014
2020-06-22,63.428570,64.675323,62.077923,63.636364,61.814384,19301294
2020-06-23,63.883118,70.136360,62.857143,66.902596,64.987106,39323316
2020-06-24,66.805191,66.805191,63.831169,64.935066,63.075905,28052744
2020-06-29,64.922073,65.909088,63.616882,64.077919,62.243298,19033189
2020-06-30,64.337662,65.844154,64.006493,65.000000,63.138981,16428076
2020-07-01,64.961037,65.032471,61.805195,63.214287,61.404396,21587904
2020-07-02,62.987011,63.701298,61.214287,62.227272,60.445641,21681107
2020-07-03,62.077923,63.948051,60.694805,63.227272,61.417007,21592159
2020-07-06,62.792206,62.987011,61.396103,62.012985,60.237484,29290507
2020-07-07,61.688313,65.259743,60.500000,64.707794,62.855137,35005490
2020-07-08,64.675323,64.870132,63.383118,64.551949,62.703758,19227720
2020-07-09,64.142860,69.324677,63.642857,67.688309,65.750320,30602023
2020-07-10,67.389610,73.948051,66.759743,72.590912,70.512558,33411528
2020-07-13,73.636360,79.850647,73.571426,79.850647,77.564438,26270587
2020-07-14,83.753242,87.727272,79.870132,87.000000,84.509087,38852926
2020-07-15,87.987015,91.922073,81.168831,82.207794,79.854088,43606840
2020-07-16,82.805191,85.051949,76.623375,80.227272,77.930275,39233448
2020-07-17,79.220779,81.798698,77.935066,81.032471,78.712425,26980567
2020-07-20,81.811691,84.025970,77.272728,80.714287,78.403351,23515779
2020-07-21,81.168831,88.779221,80.720779,88.779221,86.237373,28122075
2020-07-22,88.168831,97.493507,87.649353,95.616882,92.879272,38168738
2020-07-23,94.467529,105.000000,94.285713,103.701302,100.732216,46113581
2020-07-24,99.590912,103.896103,94.675323,97.402596,94.613853,49566748
2020-07-27,99.220779,106.168831,99.155846,104.870132,101.867592,37607300
2020-07-28,107.162338,110.129868,96.409088,104.272728,101.287285,41716584
2020-07-29,102.272728,114.642860,101.954544,114.642860,111.360512,27648534
2020-07-30,121.753242,126.110390,115.584412,117.857140,114.482765,58083634
2020-07-31,118.181816,123.246750,115.584412,121.233765,117.762703,47981254
2020-08-03,122.980522,124.675323,114.805191,123.376625,119.844223,53929417
2020-08-04,120.129868,122.987015,111.097404,111.155846,107.973328,64580397
2020-08-05,107.110390,116.889610,104.772728,114.993507,111.701118,46438649
2020-08-06,114.935066,116.155846,103.441559,106.428574,103.381416,54158912
2020-08-07,107.149353,109.422073,100.649353,104.545456,101.552208,50405193
2020-08-10,104.545456,105.837662,97.435066,104.025970,101.047592,39533027
2020-08-11,103.980522,109.129868,102.318184,102.519478,99.584229,32797347
2020-08-12,102.467529,104.441559,92.064934,94.675323,92.415390,54581142
2020-08-13,96.110390,96.649353,89.298698,92.123375,89.924355,40440059
2020-08-14,92.207794,94.655846,90.954544,94.155846,91.908310,26990942
2020-08-17,95.519478,95.993507,91.233765,95.233765,92.960503,30119919
2020-08-18,96.084412,101.720779,96.084412,97.318184,94.995163,39073953
2020-08-19,96.668831,96.668831,87.662338,88.246750,86.140266,43831988
2020-08-20,85.714287,89.480522,85.064934,88.415581,86.305069,28476038
2020-08-21,89.201302,92.727272,89.201302,90.240257,88.086182,27304409
2020-08-24,90.909088,91.220779,81.668831,87.688309,85.595161,36053845
2020-08-25,87.662338,90.961037,86.935066,88.103897,86.000824,23120677
2020-08-26,88.961037,91.110390,86.551949,87.337662,85.252884,24655358
2020-08-27,86.038963,90.058441,84.629868,88.831169,86.710739,23109885
2020-08-28,88.525970,94.512985,87.337662,92.857140,90.640602,34905131
2020-08-31,92.909088,92.915581,87.694801,87.772728,85.677559,34048737
2020-09-01,86.038963,87.467529,83.928574,85.519478,83.478096,26259670
2020-09-02,85.909088,86.577919,84.551949,85.707794,83.661926,17650134
2020-09-03,86.201302,88.740257,85.266235,85.811691,83.763336,24390593
2020-09-04,83.545456,89.461037,82.149353,89.000000,86.875542,32454964
2020-09-07,88.506493,91.662338,85.311691,86.181816,84.124626,28473366
2020-09-08,86.240257,88.246750,85.064934,86.493507,84.428871,16554738
2020-09-09,84.415581,84.415581,74.350647,76.207794,74.388695,44732618
2020-09-10,78.110390,82.694801,77.441559,78.798698,76.917740,31632236
2020-09-11,79.220779,83.240257,79.220779,81.201302,79.263000,20470733
2020-09-14,83.649353,86.506493,79.149353,81.129868,79.193268,27443904
2020-09-15,81.045456,83.558441,79.493507,82.941559,80.961708,19255292
2020-09-16,83.454544,84.155846,79.610390,81.129868,79.193268,15977301
2020-09-17,80.116882,81.480522,77.597404,79.207794,77.317078,18317933
2020-09-18,79.870132,81.311691,78.746750,80.577919,78.654495,14761817
2020-09-21,80.454544,81.974022,79.220779,80.292206,78.375595,12458861
2020-09-22,81.038963,85.649353,81.038963,82.240257,80.277153,28397036
2020-09-23,81.837662,94.707794,80.564934,92.201302,90.000427,56092870
2020-09-24,90.246750,94.792206,88.162338,92.623375,90.412422,45142331
2020-09-25,90.909088,97.694801,90.181816,91.805191,89.613770,36377317
2020-09-28,92.857140,93.428574,87.344154,89.077919,86.951599,24020775
2020-09-29,88.954544,89.337662,84.448051,87.883118,85.785316,25447004
2020-09-30,90.909088,92.201302,88.318184,90.506493,88.346077,23939338
2020-10-09,92.207794,99.688309,90.974022,97.519478,95.191658,37217868
2020-10-12,100.649353,102.402596,99.415581,101.292206,98.874329,33669734
2020-10-13,101.168831,106.818184,99.350647,100.948051,98.538383,35711335
2020-10-14,102.292206,105.149353,100.181816,102.649353,100.199081,27806252
2020-10-15,102.337662,103.571426,98.961037,101.623375,99.197586,22539056
2020-10-16,101.629868,105.714287,101.623375,105.090912,102.582344,31579272
2020-10-19,106.168831,106.480522,102.272728,102.954544,100.496979,19462540
2020-10-20,102.844154,104.285713,100.376625,103.902596,101.422409,17046230
2020-10-21,103.818184,109.025970,103.376625,105.194801,102.683754,26491116
2020-10-22,104.545456,104.545456,97.402596,99.357140,96.985451,27053047
2020-10-23,102.753242,103.805191,86.883118,93.597404,91.363205,43868249
2020-10-26,90.512985,93.805191,89.474022,92.474022,90.266632,22070211
2020-10-27,92.214287,95.162338,91.253242,94.844154,92.580193,17904500
2020-10-28,94.149353,96.428574,91.941559,95.129868,92.859085,16018212
2020-10-29,93.831169,106.688309,93.506493,104.597404,102.100632,38589475
2020-10-30,105.448051,106.077919,101.000000,104.012985,101.530151,27184286
2020-11-02,104.032471,105.766235,100.207794,103.961037,101.479446,24896665
2020-11-03,103.896103,108.116882,101.487015,106.116882,103.583839,23208306
2020-11-04,105.844154,110.025970,105.194801,107.759743,105.187477,23081141
2020-11-05,107.922073,108.766235,102.603897,104.974022,102.468262,22291459
2020-11-06,105.181816,105.181816,95.389610,97.746750,95.413506,33304985
2020-11-09,98.051949,101.155846,96.376625,98.688309,96.332581,23590249
2020-11-10,100.974022,104.870132,93.948051,94.467529,92.212555,36576986
2020-11-11,93.038963,93.051949,85.259743,86.357140,84.295761,46784457
2020-11-12,87.525970,90.240257,87.019478,87.662338,85.569809,22375208
2020-11-13,86.363632,88.883118,85.064934,85.675323,83.630226,24210510
2020-11-16,87.337662,89.610390,84.467529,87.662338,85.569809,21886201
2020-11-17,86.370132,86.720779,76.064934,77.694801,75.840202,72128208
2020-11-18,78.181816,78.766235,75.123375,77.201302,75.358475,27612158
2020-11-19,77.909088,79.220779,75.779221,77.922073,76.062042,22523524
2020-11-20,77.350647,79.142860,76.655846,77.824677,75.966972,19315542
2020-11-23,79.948051,83.396103,77.792206,81.863632,79.909515,33591558
2020-11-24,81.168831,81.344154,79.272728,80.168831,78.255173,19219917
2020-11-25,80.266235,80.519478,75.649353,77.564934,75.713432,25119836
2020-11-26,76.188309,77.590912,75.811691,76.902596,75.066910,15463278
2020-11-27,77.474022,80.233765,76.545456,78.376625,76.505745,18372069
2020-11-30,79.149353,82.662338,77.279221,81.110390,79.174263,29873690
2020-12-01,82.012985,85.707794,81.954544,84.032471,82.026588,27347336
2020-12-02,82.811691,84.298698,81.285713,83.168831,81.183563,18309318
2020-12-03,82.662338,89.993507,81.889610,87.019478,84.942299,41055415
2020-12-04,87.012985,91.253242,85.714287,90.461037,88.301697,31678939
2020-12-07,88.376625,94.675323,87.896103,90.863632,88.694679,31741760
2020-12-08,92.207794,93.103897,90.337662,90.506493,88.346077,19258292
2020-12-09,91.480522,91.883118,88.233765,90.168831,88.016464,25167908
2020-12-10,88.967529,92.967529,88.370132,92.402596,90.196907,22254376
2020-12-11,92.077919,92.532471,89.324677,89.935066,87.788284,19084913
2020-12-14,89.577919,90.629868,85.909088,89.415581,87.281197,20462987
2020-12-15,88.967529,93.772728,88.383118,91.123375,88.948227,24438013
