Date,Close/Last,Volume,Open,High,Low
06/17/2021,$214.20,2107671,$209.90,$216.30,$208.56
06/16/2021,$203.85,3931637,$211.50,$214.97,$199.50
06/15/2021,$218.17,2041130,$224.14,$224.339,$213.12
06/14/2021,$220.58,4425173,$240.55,$240.92,$212.40
06/11/2021,$238.55,1123089,$238.966,$239.78,$233.61
06/10/2021,$239.82,2853320,$240.00,$247.66,$231.05
06/09/2021,$241.49,3627336,$225.02,$246.6799,$222.80
06/08/2021,$220.45,4125123,$238.79,$240.6038,$211.26
06/07/2021,$238.15,4361666,$238.56,$252.78,$237.50
06/04/2021,$233.29,3226782,$218.62,$235.00,$217.00
06/03/2021,$215.31,1527720,$218.30,$220.9999,$213.40
06/02/2021,$219.40,2823266,$206.26,$219.94,$205.20
06/01/2021,$206.14,1661885,$204.57,$209.80,$204.48
05/28/2021,$204.00,2283072,$199.11,$208.60,$199.10
05/27/2021,$197.70,1324704,$199.05,$203.495,$196.18
05/26/2021,$202.37,1545300,$197.60,$203.4999,$197.507
05/25/2021,$197.50,1444902,$194.46,$200.14,$193.70
05/24/2021,$194.89,1221964,$197.51,$199.988,$193.28
05/21/2021,$195.69,1525911,$204.13,$205.19,$195.43
05/20/2021,$203.71,3272909,$199.17,$209.02,$198.30
05/19/2021,$199.08,1838114,$190.00,$199.24,$186.72
05/18/2021,$194.50,1839072,$195.49,$197.45,$190.25
05/17/2021,$198.30,2022583,$192.74,$200.60,$191.78
05/14/2021,$192.77,2980550,$183.49,$194.77,$181.56
05/13/2021,$180.79,3054133,$188.329,$189.95,$172.72
05/12/2021,$186.13,3200873,$196.65,$198.189,$185.66
05/11/2021,$198.02,4662564,$186.61,$202.50,$185.00
05/10/2021,$202.35,7286868,$200.80,$202.95,$184.56
05/07/2021,$183.71,4463142,$183.341,$185.83,$175.40
05/06/2021,$168.00,9970531,$146.06,$171.89,$145.00
05/05/2021,$170.77,9146816,$185.41,$196.076,$161.22
05/04/2021,$176.88,12101130,$212.50,$213.15,$169.30
05/03/2021,$208.90,5707943,$202.25,$211.65,$196.00
04/30/2021,$188.28,3505815,$183.30,$193.8499,$180.68
04/29/2021,$179.65,2072679,$180.58,$184.73,$177.25
04/28/2021,$175.77,1507152,$171.98,$177.19,$169.30
04/27/2021,$172.84,2061901,$173.37,$175.88,$169.2638
04/26/2021,$174.65,3087532,$167.791,$174.77,$161.54
04/23/2021,$173.00,3108488,$174.337,$177.65,$171.02
04/22/2021,$168.95,4728058,$164.99,$176.00,$164.80
04/21/2021,$161.80,2416881,$154.84,$162.07,$152.12
04/20/2021,$156.18,3219473,$145.47,$157.30,$140.81
04/19/2021,$149.48,3426358,$146.97,$156.81,$146.79
04/16/2021,$151.54,4624324,$141.49,$152.32,$141.49
04/15/2021,$140.72,3705488,$130.00,$140.79,$128.16
04/14/2021,$132.60,3349408,$130.80,$132.60,$129.2101
04/13/2021,$129.64,4187535,$125.00,$130.81,$124.77
04/12/2021,$121.52,1620218,$120.55,$122.25,$118.29
04/09/2021,$122.14,4192602,$114.95,$123.50,$114.72
04/08/2021,$114.49,1001685,$113.27,$116.30,$112.50
04/07/2021,$113.32,1150952,$115.76,$116.25,$112.22
04/06/2021,$117.15,1523023,$115.69,$117.75,$114.1687
04/05/2021,$115.37,1385304,$114.01,$115.87,$110.00
04/01/2021,$113.87,2020658,$110.51,$114.08,$110.50
03/31/2021,$109.19,2178907,$109.467,$111.00,$107.10
03/30/2021,$104.44,3463988,$99.80,$106.4763,$98.60
03/29/2021,$95.91,1066219,$97.54,$98.87,$93.76
03/26/2021,$95.76,910425,$97.50,$97.54,$93.82
03/25/2021,$95.13,1299397,$94.10,$97.45,$92.931
03/24/2021,$94.05,2204066,$100.24,$101.48,$93.39
03/23/2021,$100.11,1210442,$107.33,$107.35,$100.11
03/22/2021,$107.00,631796,$106.63,$108.70,$106.32
03/19/2021,$107.59,1145587,$104.50,$107.80,$102.82
03/18/2021,$103.65,701024,$104.39,$104.91,$103.03
03/17/2021,$106.66,920698,$105.74,$107.80,$102.80
03/16/2021,$108.10,1377287,$109.258,$110.98,$104.70
03/15/2021,$107.88,1367088,$103.99,$108.15,$102.0415
03/12/2021,$103.28,788566,$99.34,$103.28,$99.01
03/11/2021,$102.60,1062040,$100.50,$103.00,$100.24
03/10/2021,$98.02,1376795,$100.787,$101.99,$97.08
03/09/2021,$96.48,1315883,$94.11,$97.93,$93.57
03/08/2021,$90.29,1521368,$94.83,$95.70,$90.29
03/05/2021,$96.20,1693619,$95.68,$96.84,$91.22
03/04/2021,$95.15,2335106,$97.40,$100.9059,$92.51
03/03/2021,$97.25,2142807,$104.83,$105.00,$97.25
03/02/2021,$104.98,1093391,$109.86,$109.86,$104.24
03/01/2021,$110.21,885683,$110.00,$111.45,$108.06
02/26/2021,$109.03,1028633,$113.90,$114.98,$109.03
02/25/2021,$112.33,1129800,$114.87,$117.35,$111.18
02/24/2021,$114.17,1405088,$110.51,$114.58,$109.2295
02/23/2021,$111.97,2088734,$110.78,$112.2271,$106.20
02/22/2021,$114.60,1578036,$117.45,$119.80,$114.03
02/19/2021,$115.69,1381528,$113.10,$116.88,$113.02
02/18/2021,$112.65,1604966,$108.00,$113.6099,$107.36
02/17/2021,$113.56,1331911,$113.11,$113.99,$108.1201
02/16/2021,$114.38,1517456,$117.00,$117.82,$112.55
02/12/2021,$117.56,1028583,$118.49,$118.80,$115.85
02/11/2021,$118.03,1352840,$119.00,$119.93,$115.42
02/10/2021,$119.35,1397490,$119.055,$120.33,$117.10
02/09/2021,$117.53,1099234,$119.97,$119.98,$117.12
02/08/2021,$119.50,1924550,$117.61,$120.99,$117.60
02/05/2021,$117.57,876822,$117.43,$119.21,$116.56
02/04/2021,$117.56,1445719,$117.90,$120.0889,$116.99
02/03/2021,$118.02,2426852,$114.21,$119.25,$113.71
02/02/2021,$114.76,1906653,$115.00,$115.88,$110.56
02/01/2021,$116.10,2898205,$117.85,$119.54,$113.49
01/29/2021,$116.94,6622802,$114.94,$118.17,$111.40
01/28/2021,$110.00,2296551,$107.662,$111.24,$106.60
01/27/2021,$105.97,2139611,$105.15,$110.8639,$103.02
01/26/2021,$106.29,3863894,$110.28,$112.8316,$105.49
01/25/2021,$110.61,2882590,$108.00,$110.98,$105.14
01/22/2021,$108.44,1696295,$104.50,$108.48,$104.315
01/21/2021,$105.43,2256344,$104.00,$107.30,$103.20
01/20/2021,$103.23,1615666,$104.41,$105.50,$102.33
01/19/2021,$104.70,2018242,$101.26,$105.44,$100.20
01/15/2021,$101.59,3151568,$104.25,$104.99,$97.25
01/14/2021,$105.85,1910243,$102.79,$106.50,$102.26
01/13/2021,$102.61,1816018,$103.48,$106.00,$102.04
01/12/2021,$105.45,3560296,$104.97,$107.6779,$101.01
01/11/2021,$108.90,4772780,$102.84,$109.40,$102.10
01/08/2021,$100.39,3988408,$98.10,$101.20,$97.00
01/07/2021,$93.69,2980474,$94.00,$94.79,$91.01
01/06/2021,$91.16,3070823,$86.755,$91.49,$86.25
01/05/2021,$86.78,1970862,$87.95,$88.98,$84.89
01/04/2021,$85.73,3137997,$85.451,$88.1299,$83.00
12/31/2020,$81.52,2607147,$83.38,$85.50,$80.55
12/30/2020,$83.94,2941083,$90.00,$90.89,$83.0268
12/29/2020,$88.28,3300440,$84.45,$89.39,$83.8525
12/28/2020,$88.11,4698872,$95.00,$95.40,$87.07
12/24/2020,$96.96,1039109,$98.50,$99.89,$96.64
12/23/2020,$100.06,3413982,$97.12,$100.50,$95.00
12/22/2020,$100.56,5032319,$107.07,$107.21,$95.60
12/21/2020,$106.46,2611030,$107.51,$107.97,$104.57
12/18/2020,$104.24,3108164,$106.46,$106.77,$102.57
12/17/2020,$106.43,3487843,$102.6352,$107.59,$101.6201
12/16/2020,$105.78,4802616,$112.22,$112.85,$102.33
12/15/2020,$111.20,5711848,$114.21,$116.26,$108.33
12/14/2020,$108.27,10907930,$126.629,$127.00,$105.25
12/11/2020,$127.30,4303742,$130.10,$131.00,$124.6401
12/10/2020,$129.54,5381330,$123.82,$129.95,$123.29
12/09/2020,$122.81,5265183,$128.99,$129.05,$116.58
12/08/2020,$128.11,4597489,$127.00,$129.8998,$126.50
12/07/2020,$125.70,4925265,$121.00,$126.38,$121.00
12/04/2020,$120.00,3142595,$117.842,$120.75,$114.42
12/03/2020,$118.68,4264644,$119.85,$121.80,$115.00
12/02/2020,$121.09,7164716,$120.85,$123.59,$116.43
12/01/2020,$114.01,9634549,$124.50,$128.1299,$108.00
11/30/2020,$124.24,9934807,$113.64,$124.91,$113.50
11/27/2020,$109.99,3874562,$106.44,$111.20,$106.10
11/25/2020,$104.96,3007405,$100.00,$106.06,$99.10
11/24/2020,$101.87,3864020,$100.92,$103.43,$97.5601
11/23/2020,$106.50,5194195,$109.73,$109.98,$104.20
11/20/2020,$104.07,6776843,$100.00,$105.33,$99.05
11/19/2020,$94.93,3400119,$91.60,$95.09,$91.29
11/18/2020,$90.44,5772603,$90.80,$92.46,$88.26
11/17/2020,$86.93,4057352,$89.00,$92.00,$86.65
11/16/2020,$91.52,11171590,$96.64,$97.00,$87.07
11/13/2020,$106.00,3009657,$104.12,$108.20,$103.37
11/12/2020,$101.63,3604300,$106.81,$107.1287,$100.50
11/11/2020,$109.45,3274124,$112.00,$112.50,$108.6127
11/10/2020,$112.76,8029139,$110.00,$113.40,$106.20
11/09/2020,$104.80,14614870,$114.02,$115.00,$98.51
11/06/2020,$92.00,861330,$92.00,$92.20,$90.33
11/05/2020,$92.00,1459849,$91.33,$92.84,$89.67
11/04/2020,$90.69,1701506,$86.51,$91.1294,$86.51
11/03/2020,$87.22,1082581,$84.91,$88.20,$84.85
11/02/2020,$87.10,2139891,$87.904,$88.00,$83.18
10/30/2020,$85.36,2258283,$87.01,$88.50,$83.05
10/29/2020,$84.81,2512014,$81.49,$85.7701,$79.22
10/28/2020,$77.54,2566120,$79.89,$80.74,$75.345
10/27/2020,$83.95,2222134,$83.00,$84.055,$80.5102
10/26/2020,$82.93,2879921,$88.22,$89.84,$80.35
10/23/2020,$88.69,2079717,$89.605,$89.99,$87.06
10/22/2020,$86.36,2205906,$88.99,$90.12,$85.4171
10/21/2020,$87.72,3384553,$92.75,$92.94,$85.67
10/20/2020,$94.35,1872146,$93.92,$96.1167,$91.6107
10/19/2020,$93.92,2800200,$96.23,$97.29,$92.24
10/16/2020,$94.09,2792475,$93.60,$94.15,$91.55
10/15/2020,$90.38,2033226,$85.65,$90.419,$85.50
10/14/2020,$86.86,4198008,$95.419,$95.44,$85.05
10/13/2020,$93.00,2527487,$90.08,$94.0162,$89.56
10/12/2020,$88.74,2573113,$91.00,$91.90,$87.60
10/09/2020,$89.04,1462528,$88.98,$90.00,$87.50
10/08/2020,$87.95,1826000,$85.83,$89.43,$85.60
10/07/2020,$86.23,2354681,$83.32,$86.44,$80.70
10/06/2020,$85.59,5702111,$86.84,$88.30,$83.52
10/05/2020,$80.70,3750552,$75.70,$81.56,$75.65
10/02/2020,$73.70,2327847,$71.85,$75.00,$71.16
10/01/2020,$72.71,2371702,$70.00,$72.87,$69.31
09/30/2020,$69.23,1746815,$67.40,$69.47,$67.0984
09/29/2020,$66.86,854092,$66.60,$67.1087,$65.76
09/28/2020,$66.50,1750004,$66.99,$67.80,$65.72
09/25/2020,$66.69,1670486,$61.27,$66.8711,$61.27
09/24/2020,$62.83,2863427,$62.62,$63.93,$58.81
09/23/2020,$63.83,1677999,$67.25,$67.28,$63.6861
09/22/2020,$67.05,1572284,$65.38,$67.7573,$63.61
09/21/2020,$66.12,2118737,$65.56,$66.20,$62.30
09/18/2020,$67.00,2608880,$68.01,$68.44,$65.17
09/17/2020,$66.78,2860010,$66.82,$68.71,$65.15
09/16/2020,$66.04,2237787,$65.51,$67.29,$65.4078
09/15/2020,$66.92,3168285,$70.00,$70.00,$66.15
09/14/2020,$67.48,3373555,$67.50,$69.65,$66.77
09/11/2020,$65.13,2515244,$61.452,$65.28,$61.05
09/10/2020,$61.20,1751775,$62.00,$62.28,$60.50
09/09/2020,$62.32,3406940,$63.00,$63.38,$60.60
09/08/2020,$59.83,2887809,$60.16,$61.00,$58.69
09/04/2020,$58.57,1985494,$59.28,$59.96,$54.10
09/03/2020,$59.28,2585983,$63.45,$63.67,$57.10
09/02/2020,$61.99,3892797,$56.01,$63.29,$54.96
09/01/2020,$57.81,3575538,$58.71,$60.53,$56.66
08/31/2020,$61.25,2217166,$62.82,$63.18,$60.34
08/28/2020,$64.00,1764738,$65.04,$65.50,$63.32
08/27/2020,$65.59,1980527,$68.20,$68.69,$64.7901
08/26/2020,$67.90,1711437,$70.00,$70.00,$67.05
08/25/2020,$70.49,1576204,$70.07,$70.50,$68.21
08/24/2020,$70.85,3393879,$76.99,$77.40,$69.75
08/21/2020,$73.02,6290399,$71.77,$76.28,$70.34
08/20/2020,$66.27,2932615,$66.077,$70.29,$64.08
08/19/2020,$65.60,2326648,$67.42,$67.48,$65.01
08/18/2020,$67.88,1905103,$69.69,$70.35,$67.06
08/17/2020,$70.26,1947963,$69.09,$71.3558,$68.81
08/14/2020,$68.64,1862379,$70.93,$70.98,$68.02
08/13/2020,$71.00,2390942,$68.25,$71.53,$67.3038
08/12/2020,$69.11,3253597,$70.89,$71.16,$66.12
08/11/2020,$68.45,4032231,$69.00,$72.88,$66.51
08/10/2020,$73.95,2830610,$77.00,$77.2775,$70.90
08/07/2020,$77.00,3038220,$77.09,$78.54,$74.03
08/06/2020,$77.08,3175182,$79.29,$80.26,$76.58
08/05/2020,$81.30,4085523,$82.82,$83.20,$76.845
08/04/2020,$83.17,2410338,$84.44,$84.50,$81.08
08/03/2020,$85.47,2434416,$82.99,$85.48,$81.84
07/31/2020,$82.11,2642973,$86.00,$86.95,$80.85
07/30/2020,$84.16,3302751,$79.05,$84.88,$78.00
07/29/2020,$82.50,3846336,$85.54,$86.79,$80.02
07/28/2020,$85.38,5108614,$89.00,$90.40,$84.10
07/27/2020,$86.53,5129152,$87.44,$88.20,$81.7744
07/24/2020,$84.17,7109730,$86.30,$86.70,$80.34
07/23/2020,$88.51,15899750,$97.514,$101.15,$87.00
07/22/2020,$104.17,13817770,$99.19,$104.99,$93.65
07/21/2020,$91.60,6034451,$92.00,$97.82,$90.05
07/20/2020,$88.20,7790762,$91.7465,$96.0899,$85.77
07/17/2020,$85.25,5053511,$76.54,$86.40,$76.42
07/16/2020,$75.87,2847924,$80.50,$80.50,$74.56
07/15/2020,$78.00,3908683,$86.08,$87.58,$76.80
07/14/2020,$83.88,4748726,$82.57,$85.00,$78.00
07/13/2020,$77.78,8529557,$78.47,$84.89,$75.75
07/10/2020,$70.36,2874259,$67.00,$71.2899,$67.00
07/09/2020,$65.61,1186732,$66.61,$68.00,$64.51
07/08/2020,$67.56,1449603,$67.21,$68.58,$66.46
07/07/2020,$69.34,2264397,$64.00,$70.89,$63.51
07/06/2020,$65.51,1649445,$65.59,$66.90,$64.33
07/02/2020,$63.27,3926512,$68.245,$69.3899,$62.73
07/01/2020,$64.14,9879256,$77.70,$79.38,$62.30
06/30/2020,$66.74,1979059,$66.16,$68.25,$62.2197
06/29/2020,$65.80,4011359,$65.68,$71.38,$64.12
06/26/2020,$62.13,2830723,$56.63,$63.37,$56.50
06/25/2020,$59.71,2406358,$54.51,$59.92,$53.5201
06/24/2020,$54.73,1344482,$53.00,$55.35,$51.8101
06/23/2020,$52.75,2142192,$55.62,$56.00,$51.52
06/22/2020,$57.45,2678243,$51.95,$58.90,$51.85
06/19/2020,$51.36,735797,$50.90,$51.58,$49.91
06/18/2020,$50.94,691521,$49.86,$51.59,$49.83
06/17/2020,$50.85,723069,$49.75,$51.50,$49.5001
06/16/2020,$49.90,901709,$51.00,$51.50,$49.09
06/15/2020,$50.85,1091088,$48.72,$51.17,$48.29
06/12/2020,$48.58,859123,$49.37,$49.44,$47.01
06/11/2020,$48.60,1324844,$49.00,$49.19,$47.0701
06/10/2020,$47.41,913133,$47.80,$47.999,$46.55
06/09/2020,$47.79,970354,$47.80,$48.10,$46.87
06/08/2020,$48.78,1142624,$49.22,$49.241,$47.42
06/05/2020,$49.18,769047,$49.80,$50.23,$48.50
06/04/2020,$50.00,623630,$50.45,$51.86,$49.70
06/03/2020,$51.16,1379875,$51.85,$52.23,$49.54
06/02/2020,$52.38,688618,$51.98,$52.85,$50.10
06/01/2020,$52.30,1275816,$50.00,$53.21,$49.54
05/29/2020,$49.53,760747,$48.19,$49.53,$47.16
05/28/2020,$46.87,1110358,$48.34,$50.11,$46.753
05/27/2020,$47.59,1810218,$49.53,$50.22,$46.30
05/26/2020,$50.88,1511429,$52.40,$52.55,$49.34
05/22/2020,$51.03,941557,$52.15,$52.61,$50.76
05/21/2020,$51.90,1094305,$54.10,$54.20,$51.145
05/20/2020,$53.04,1979349,$53.21,$53.72,$51.62
05/19/2020,$50.59,3612127,$57.00,$57.94,$49.95
05/18/2020,$60.17,5017200,$54.74,$60.43,$50.60
05/15/2020,$49.49,793829,$48.51,$49.74,$48.20
05/14/2020,$48.66,1099108,$48.56,$49.08,$45.08
05/13/2020,$48.49,1468785,$50.50,$50.89,$47.43
05/12/2020,$49.33,1910229,$50.40,$52.12,$49.20
05/11/2020,$49.98,1887374,$49.61,$50.79,$47.9135
05/08/2020,$49.24,697927,$49.16,$49.888,$48.2076
05/07/2020,$49.32,816587,$49.26,$49.50,$48.35
05/06/2020,$47.78,889765,$50.14,$50.20,$47.50
05/05/2020,$50.00,2604789,$48.41,$50.375,$47.706
05/04/2020,$45.78,784856,$45.20,$47.4699,$44.36
05/01/2020,$45.11,874577,$46.00,$46.99,$43.00
04/30/2020,$47.48,1034115,$49.21,$49.22,$46.02
04/29/2020,$49.25,1766385,$48.00,$49.70,$46.13
04/28/2020,$45.83,1511199,$48.60,$48.98,$44.80
04/27/2020,$49.40,1183326,$48.89,$50.25,$48.16
04/24/2020,$47.75,1832381,$51.24,$51.49,$47.60
04/23/2020,$50.00,4271168,$58.00,$58.00,$49.22
04/22/2020,$53.50,10871100,$54.44,$55.85,$45.20
04/21/2020,$42.26,1507269,$45.27,$45.90,$39.80
04/20/2020,$43.37,1278759,$41.49,$45.90,$41.00
04/17/2020,$40.81,1008282,$40.30,$41.7069,$38.8753
04/16/2020,$38.79,849364,$38.76,$39.26,$37.00
04/15/2020,$38.58,980625,$40.90,$41.24,$38.13
04/14/2020,$41.63,863881,$43.82,$43.98,$41.40
04/13/2020,$41.71,880706,$46.02,$46.39,$41.00
04/09/2020,$45.41,1483016,$52.01,$53.00,$45.00
04/08/2020,$44.95,819781,$48.10,$48.10,$44.5101
04/07/2020,$45.60,1461724,$50.00,$50.20,$44.00
04/06/2020,$52.73,331184,$55.50,$55.60,$52.40
04/03/2020,$52.75,227301,$57.98,$57.98,$52.01
04/02/2020,$56.91,245896,$55.50,$56.93,$53.00
04/01/2020,$52.92,259110,$56.35,$58.195,$52.48
03/31/2020,$58.40,243388,$59.86,$62.00,$57.00
03/30/2020,$62.00,591215,$60.00,$64.45,$59.04
03/27/2020,$55.00,246275,$54.83,$55.40,$51.32
03/26/2020,$55.00,472542,$52.00,$55.75,$50.00
03/25/2020,$47.20,333373,$53.63,$53.685,$47.20
03/24/2020,$53.64,579733,$58.90,$58.99,$48.02
03/23/2020,$51.31,994200,$59.00,$59.98,$50.31
03/20/2020,$46.50,1173967,$54.95,$55.00,$43.66
03/19/2020,$59.30,1598524,$83.20,$83.3289,$59.00
03/18/2020,$92.00,3026999,$90.39,$105.00,$82.2086
03/17/2020,$66.60,2939806,$65.00,$76.00,$56.01
03/16/2020,$40.00,1935943,$49.36,$52.80,$38.00
03/13/2020,$30.93,197649,$30.00,$31.98,$29.19
03/12/2020,$28.55,184055,$28.99,$30.395,$28.00
03/11/2020,$32.17,118950,$33.40,$34.095,$31.00
03/10/2020,$33.96,327522,$35.08,$35.83,$31.4522
03/09/2020,$33.48,190150,$35.15,$35.90,$32.3996
03/06/2020,$38.09,279233,$37.62,$40.9455,$35.61
03/05/2020,$37.12,77056,$37.71,$38.06,$35.64
03/04/2020,$39.19,127114,$39.00,$39.30,$38.00
03/03/2020,$38.48,297978,$36.65,$40.998,$36.60
03/02/2020,$36.60,185096,$35.01,$36.60,$34.00
02/28/2020,$35.10,234414,$33.40,$35.10,$32.85
02/27/2020,$33.88,112389,$31.45,$33.97,$31.0494
02/26/2020,$33.75,213280,$31.85,$34.39,$31.55
02/25/2020,$33.44,201473,$30.00,$33.96,$30.00
02/24/2020,$30.60,148391,$30.00,$31.10,$29.14
02/21/2020,$32.35,158734,$31.80,$32.46,$31.27
02/20/2020,$32.38,152158,$31.72,$32.58,$31.005
02/19/2020,$32.25,253769,$31.50,$32.29,$30.75
02/18/2020,$31.54,66237,$30.49,$31.54,$30.26
02/14/2020,$30.75,128689,$31.00,$31.57,$29.72
02/13/2020,$30.64,107065,$29.51,$30.64,$29.08
02/12/2020,$29.56,157673,$30.00,$31.0999,$29.00
02/11/2020,$30.71,175348,$31.48,$31.48,$29.80
02/10/2020,$32.12,121714,$30.99,$32.15,$30.11
02/07/2020,$30.88,166670,$31.88,$32.49,$30.07
02/06/2020,$32.93,387382,$32.00,$32.93,$29.68
02/05/2020,$29.25,405004,$34.00,$34.00,$28.69
02/04/2020,$32.92,137590,$29.17,$32.92,$29.17
02/03/2020,$30.27,177606,$29.80,$30.69,$28.78
01/31/2020,$29.21,138722,$30.36,$30.95,$28.50
01/30/2020,$29.90,228589,$30.70,$31.19,$28.58
01/29/2020,$31.80,184232,$33.95,$33.95,$31.74
01/28/2020,$34.22,165171,$34.04,$34.83,$32.60
01/27/2020,$33.20,119995,$33.24,$34.535,$32.75
01/24/2020,$34.99,209687,$35.32,$35.90,$33.5663
01/23/2020,$36.70,192946,$37.21,$37.55,$35.31
01/22/2020,$38.88,318222,$37.61,$39.03,$36.75
01/21/2020,$36.54,264481,$33.79,$36.54,$33.5132
01/17/2020,$33.18,615260,$33.05,$33.60,$30.33
01/16/2020,$32.25,692185,$35.75,$35.90,$31.275
01/15/2020,$34.55,361022,$35.30,$39.85,$33.60
01/14/2020,$34.53,266343,$35.30,$35.475,$33.22
01/13/2020,$37.83,459593,$41.01,$41.32,$35.26
01/10/2020,$39.68,369139,$44.99,$44.99,$38.2101
01/09/2020,$43.27,234919,$46.55,$46.71,$42.71
01/08/2020,$45.10,193946,$44.30,$46.33,$44.18
01/07/2020,$43.34,562383,$47.40,$48.85,$41.18
01/06/2020,$44.58,333286,$40.11,$45.00,$40.10
01/03/2020,$40.05,176045,$38.00,$41.2501,$36.42
01/02/2020,$38.50,139671,$35.75,$38.50,$35.36
12/31/2019,$33.88,40045,$34.71,$34.7585,$33.69
12/30/2019,$34.91,33459,$33.00,$34.91,$33.00
12/27/2019,$32.58,38143,$32.61,$33.58,$32.02
12/26/2019,$33.20,53866,$33.29,$34.00,$31.5908
12/24/2019,$33.47,23858,$34.61,$34.61,$33.01
12/23/2019,$34.73,103707,$34.91,$35.8999,$33.10
12/20/2019,$34.97,447947,$31.81,$34.97,$31.81
12/19/2019,$29.34,250484,$33.87,$33.87,$27.7279
12/18/2019,$35.00,146532,$35.48,$35.82,$33.12
12/17/2019,$36.91,261817,$36.51,$36.9184,$34.82
12/16/2019,$35.00,623057,$38.44,$38.75,$34.66
12/13/2019,$32.45,232748,$32.15,$32.85,$30.70
12/12/2019,$29.84,380939,$32.70,$34.00,$28.98
12/11/2019,$31.30,205151,$28.70,$31.30,$28.65
12/10/2019,$28.00,180161,$29.00,$29.49,$27.28
12/09/2019,$29.00,398098,$25.00,$29.97,$25.00
12/06/2019,$24.37,251498,$22.85,$24.47,$22.66
12/05/2019,$22.49,129942,$21.75,$22.67,$21.35
12/04/2019,$21.37,146542,$21.49,$22.96,$21.05
12/03/2019,$20.77,88390,$22.05,$23.15,$20.72
12/02/2019,$21.87,106541,$22.66,$23.13,$21.09
11/29/2019,$21.98,57029,$22.00,$23.2146,$21.85
11/27/2019,$21.88,29681,$21.92,$21.98,$21.165
11/26/2019,$21.36,89250,$21.03,$21.45,$20.49
11/25/2019,$20.75,188854,$22.55,$23.40,$20.3801
11/22/2019,$21.33,89857,$20.00,$21.98,$20.00
11/21/2019,$19.68,189951,$20.80,$22.00,$18.60
11/20/2019,$20.35,160303,$20.00,$21.67,$19.98
11/19/2019,$20.33,99211,$19.64,$20.69,$19.50
11/18/2019,$19.70,120711,$19.15,$20.50,$19.15
11/15/2019,$19.24,65602,$19.10,$19.80,$19.02
11/14/2019,$19.00,61846,$18.86,$19.37,$18.6473
11/13/2019,$18.55,55678,$17.80,$18.92,$17.80
11/12/2019,$17.64,228173,$19.50,$19.71,$17.07
11/11/2019,$19.74,148120,$19.36,$19.98,$19.04
11/08/2019,$18.87,78118,$18.35,$19.14,$18.35
11/07/2019,$18.42,47690,$17.36,$18.58,$17.36
11/06/2019,$17.38,88129,$18.39,$18.66,$17.03
11/05/2019,$18.48,97885,$20.39,$20.39,$18.23
11/04/2019,$18.97,206803,$17.05,$19.6799,$17.05
11/01/2019,$16.52,82872,$16.80,$16.80,$16.12
10/31/2019,$16.82,63910,$16.80,$16.82,$16.39
10/30/2019,$16.79,94077,$17.00,$17.1899,$16.43
10/29/2019,$17.00,136699,$16.92,$17.2853,$16.63
10/28/2019,$16.46,253022,$17.08,$18.18,$16.46
10/25/2019,$17.57,231532,$18.50,$18.50,$16.75
10/24/2019,$18.85,269633,$18.73,$19.9999,$17.11
10/23/2019,$17.64,476571,$21.95,$21.99,$16.79
10/22/2019,$20.64,412547,$17.05,$20.64,$17.05
10/21/2019,$16.28,289995,$14.94,$16.28,$14.82
10/18/2019,$14.14,231937,$13.30,$14.2499,$13.30
10/17/2019,$13.00,412958,$13.24,$13.48,$12.675
10/16/2019,$12.94,524161,$13.20,$13.88,$12.61
10/15/2019,$12.92,484659,$12.99,$13.00,$12.53
10/14/2019,$12.75,899099,$13.83,$13.91,$12.525
10/11/2019,$13.82,1364635,$15.34,$15.34,$13.50
10/10/2019,$14.24,2805856,$16.50,$16.6985,$13.01
